0.000000000000000000e+00,0.000000000000000000e+00,4.333333333330000037e-01,3.333333233329999756e-01,0.000000000000000000e+00,6.273763722479999694e-02,2.408838335559999877e-03,4.968944635469999677e-02,3.579929078779999808e-03,1.154144071390000026e-01,1.142625641349999943e-01,1.443299039450000043e-01,8.573655071749999856e-02,7.891791071649999489e-01,2.976470664840000224e-01,3.567362591520000237e-01,1.450662802279999997e-01,4.255378499999999953e-01,2.511753785320000043e-01
0.000000000000000000e+00,3.952569169959999594e-03,1.375000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.414450804409999929e-02,2.408836621360000048e-03,5.341616165120000037e-02,1.103366008499999905e-03,1.306480753110000059e-01,1.264181582370000057e-01,1.671575753519999874e-01,9.586905624729999409e-02,7.630597040680000553e-01,3.376470686020000000e-01,3.187855990980000276e-01,1.671575753519999874e-01,4.576814200000000055e-01,2.166399584460000083e-01
0.000000000000000000e+00,3.952569169959999594e-03,2.166666666669999908e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.182508577980000031e-02,5.676638650650000367e-04,3.354036835149999674e-02,5.049309470549999661e-04,1.260005197830000034e-01,1.256077862689999880e-01,1.568483007600000034e-01,9.353078196319999926e-02,7.910447785749999960e-01,3.094117817090000222e-01,3.358633978300000211e-01,1.568483007600000034e-01,4.350207400000000169e-01,2.283710716529999962e-01
0.000000000000000000e+00,3.952569169959999594e-03,3.250000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.182510289000000020e-02,1.777684370889999997e-03,5.714285458739999657e-02,2.521980865620000213e-03,1.321972674580000062e-01,1.369530084030000094e-01,1.583210665810000084e-01,9.976616836269999733e-02,8.246268673129999449e-01,2.882353006569999820e-01,3.358633978300000211e-01,1.583210665810000084e-01,4.025065299999999735e-01,2.518126321049999894e-01
0.000000000000000000e+00,3.952569169959999594e-03,3.624999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.844106750129999583e-02,6.722338720350000364e-04,2.360247058369999845e-02,3.980676565770000126e-04,1.218693593140000031e-01,1.337115132389999905e-01,1.377025107679999971e-01,9.353078196319999926e-02,8.768656735090000209e-01,2.364705939029999870e-01,3.662239156259999850e-01,1.377025107679999971e-01,3.567237300000000166e-01,2.826650626350000195e-01
0.000000000000000000e+00,1.185770750989999928e-02,1.208333333330000037e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.562739430380000072e-02,2.733751839230000140e-03,2.484472764939999953e-02,1.528149602470000017e-03,1.198037651370000012e-01,1.142625641349999943e-01,1.546391785369999883e-01,8.807481798680000251e-02,7.574626948749999533e-01,3.270588333700000239e-01,3.415559917150000069e-01,1.546391785369999883e-01,4.630599000000000243e-01,2.116242411529999923e-01
0.000000000000000000e+00,1.185770750989999928e-02,3.166666666669999963e-01,3.333333233329999756e-01,0.000000000000000000e+00,9.505703553470000455e-02,3.122150602430000168e-03,6.086955646770000200e-02,3.155148514400000007e-03,1.208365691970000044e-01,1.329011266850000095e-01,1.391752567070000113e-01,8.963366984770000656e-02,8.787313449189999570e-01,2.482352985400000100e-01,3.453510543050000159e-01,1.399116263630000023e-01,3.917310800000000093e-01,2.897266763199999873e-01
0.000000000000000000e+00,1.581027667979999912e-02,3.375000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.562738403759999950e-02,4.929711498750000316e-04,4.844720270510000093e-02,9.216989124080000482e-04,1.303898777810000020e-01,1.369530084030000094e-01,1.575846902980000130e-01,9.508962680940000189e-02,8.376865691979999973e-01,2.929411782770000028e-01,3.149905194309999823e-01,1.575846902980000130e-01,4.288601000000000218e-01,2.511274153759999739e-01
0.000000000000000000e+00,1.581027667979999912e-02,3.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.984791094420000401e-02,2.330411031999999986e-03,3.975154858689999848e-02,4.381404257280000023e-04,1.179963894030000016e-01,1.337115132389999905e-01,1.318114938749999909e-01,8.807481798680000251e-02,9.048507480170000505e-01,2.258823586710000109e-01,3.548387278569999914e-01,1.340206094699999961e-01,3.768521000000000232e-01,3.077339792439999777e-01
0.000000000000000000e+00,1.976284584979999884e-02,1.666666666670000019e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.703422063639999873e-02,2.016700406080000098e-03,3.602483999850000090e-02,1.520134839449999989e-03,1.365866254560000048e-01,1.369530084030000094e-01,1.701030871130000122e-01,1.005455907860000053e-01,7.929104516639999822e-01,3.247058733839999767e-01,3.092979255459999965e-01,1.701030871130000122e-01,4.428606299999999774e-01,2.288003225970000054e-01
0.000000000000000000e+00,1.976284584979999884e-02,3.291666666670000074e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.653993548269999947e-02,6.012757250450000233e-04,2.981366870720000145e-02,1.314423526439999993e-03,1.262587103410000022e-01,1.369530084030000094e-01,1.465390195390000039e-01,9.431021140110000534e-02,8.675373147799999574e-01,2.588235337720000140e-01,3.396584604199999746e-01,1.465390195390000039e-01,3.884602200000000227e-01,2.716776889310000276e-01
0.000000000000000000e+00,2.371541501979999855e-02,9.583333333330000536e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.844106750129999583e-02,3.719693513799999986e-03,3.354037058760000328e-02,1.466702725349999965e-03,1.417505899850000084e-01,1.329011266850000095e-01,1.848306392869999981e-01,1.044427099160000066e-01,7.276119422410000093e-01,3.717647025190000121e-01,2.998102519940000210e-01,1.848306392869999981e-01,4.663447000000000009e-01,2.049853982660000129e-01
0.000000000000000000e+00,2.371541501979999855e-02,4.291666666669999852e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.992395033900000140e-02,7.954767502549999836e-04,4.720497247170000327e-02,9.190268919389999597e-04,1.012135290850000036e-01,1.175040447120000026e-01,1.134020536569999987e-01,7.248636251020000587e-02,9.141791033870000360e-01,2.141176508579999971e-01,3.643264014090000225e-01,1.156111957609999991e-01,4.086444399999999977e-01,3.130662164360000221e-01
0.000000000000000000e+00,2.766798418969999840e-02,2.833333333329999815e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.372623833079999911e-02,2.304267622739999792e-03,4.720496352760000097e-02,3.740226966930000076e-04,1.172218037870000062e-01,1.264181582370000057e-01,1.391752567070000113e-01,8.495712829439999725e-02,8.600746291399999910e-01,2.647058807959999926e-01,3.377609291249999979e-01,1.391752567070000113e-01,4.223368800000000256e-01,2.671063820960000168e-01
0.000000000000000000e+00,2.766798418969999840e-02,3.791666666669999963e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.463878977579999574e-02,1.867315661380000063e-03,4.347825493920000339e-02,2.353669976700000031e-03,1.249677296660000048e-01,1.353322498810000107e-01,1.450662802279999997e-01,9.353078196319999926e-02,8.656716416909999712e-01,2.576470643670000227e-01,3.434535230099999836e-01,1.450662802279999997e-01,3.903291799999999978e-01,2.681266358280000039e-01
0.000000000000000000e+00,3.162055335970000158e-02,3.375000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.752851263430000334e-02,2.438712844289999890e-03,5.590061317390000034e-02,6.331668234969999769e-04,1.329718600460000066e-01,1.369530084030000094e-01,1.597938058929999905e-01,1.005455907860000053e-01,8.190298530830000256e-01,2.917647088720000115e-01,3.358633978300000211e-01,1.597938058929999905e-01,4.010245800000000194e-01,2.473849964969999926e-01
0.000000000000000000e+00,3.557312252960000143e-02,2.083333333329999981e-01,3.333333233329999756e-01,0.000000000000000000e+00,7.604561953039999656e-02,3.211780682900000020e-03,6.956520387789999482e-02,5.182885144320000317e-03,1.321972674580000062e-01,1.361426364359999974e-01,1.605301821760000136e-01,9.820732351649999470e-02,8.190298530830000256e-01,2.988235358890000137e-01,3.244781929830000133e-01,1.605301821760000136e-01,4.195224599999999859e-01,2.439236078029999866e-01
0.000000000000000000e+00,3.952569169959999767e-02,4.041666666670000185e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.562738403759999950e-02,8.066808581950000306e-04,3.105589670459999938e-02,6.865985985749999652e-04,1.231603399890000006e-01,1.385737450450000019e-01,1.399116263630000023e-01,9.041309227079999400e-02,9.011194035180000173e-01,2.411764715220000022e-01,3.339658665349999889e-01,1.399116263630000023e-01,3.887564499999999756e-01,2.924530048780000224e-01
0.000000000000000000e+00,4.347826086960000086e-02,1.875000000000000000e-01,6.666666466670000402e-01,0.000000000000000000e+00,4.182509946799999739e-02,2.091391366740000029e-04,2.981366870720000145e-02,7.373587138490000090e-04,1.383940151320000034e-01,1.418152402089999931e-01,1.686303411739999980e-01,1.028838650699999968e-01,8.134328388529999954e-01,3.094117817090000222e-01,3.130930052140000197e-01,1.686303411739999980e-01,4.226889600000000025e-01,2.387184553480000138e-01
0.000000000000000000e+00,4.743083003950000071e-02,2.583333333330000148e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.752851263430000334e-02,7.357227212889999503e-04,5.838508705679999744e-02,2.257492315579999898e-03,1.329718600460000066e-01,1.401944816869999944e-01,1.597938058929999905e-01,9.742790109339999338e-02,8.414179125220000444e-01,2.917647088720000115e-01,3.130930052140000197e-01,1.597938058929999905e-01,4.215038400000000185e-01,2.551637240060000145e-01
0.000000000000000000e+00,4.743083003950000071e-02,3.833333333330000148e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.752851605629999920e-02,6.012759267149999504e-04,5.093167882409999764e-02,1.552194396450000012e-03,1.125742343170000048e-01,1.288492814330000069e-01,1.266568400099999936e-01,8.183943860200000586e-02,9.104477572089999526e-01,2.258823586710000109e-01,3.491461168950000249e-01,1.288659821139999939e-01,3.989029199999999942e-01,3.063740046740000000e-01
0.000000000000000000e+00,4.743083003950000071e-02,5.458333333329999926e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.330798367449999992e-02,6.348876858590000137e-05,2.857142505769999855e-02,1.095349761750000038e-04,3.201652639870000011e-02,4.538087613760000139e-02,3.460972043729999836e-02,1.636788842190000162e-02,9.160447781560000502e-01,1.517647099309999970e-01,4.629981192559999847e-01,4.197349122260000259e-02,6.301586999999999605e-01,3.807239649829999850e-01
0.000000000000000000e+00,4.743083003950000071e-02,5.749999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.041825260300000042e-02,7.917419904680000377e-04,2.236024571679999864e-02,8.976543348290000378e-04,3.847146951109999685e-02,2.998379197720000069e-02,5.817378602230000029e-02,2.572096591669999904e-02,7.630597040680000553e-01,2.352941244979999957e-01,4.838709874089999752e-01,5.817378602230000029e-02,5.881634000000000029e-01,1.737665540670000064e-01
0.000000000000000000e+00,5.138339920949999695e-02,2.041666666670000074e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.901139033890000135e-02,7.917413249569999964e-04,2.360247729180000101e-02,4.541705959440000097e-05,1.347792497220000052e-01,1.377633803709999993e-01,1.642120834739999868e-01,1.005455907860000053e-01,8.115671657640000092e-01,3.047058935020000026e-01,3.225806616879999811e-01,1.642120834739999868e-01,4.192480699999999727e-01,2.385203240309999861e-01
0.000000000000000000e+00,5.138339920949999695e-02,2.291666666670000019e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.323193264469999741e-02,1.015819712529999900e-03,3.354037058760000328e-02,7.293436623009999856e-04,1.301316802520000038e-01,1.353322498810000107e-01,1.590574362369999994e-01,9.431021140110000534e-02,8.283582111409999449e-01,3.011764746989999963e-01,3.111954568409999733e-01,1.590574362369999994e-01,4.378548299999999727e-01,2.476090316120000134e-01
0.000000000000000000e+00,5.138339920949999695e-02,4.124999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.893536976540000166e-02,5.396542506420000385e-03,5.962732623429999740e-02,7.373594351780000120e-04,1.249677296660000048e-01,1.377633803709999993e-01,1.421207684670000027e-01,9.431021140110000534e-02,8.824626860600000011e-01,2.435294103320000125e-01,3.491461168950000249e-01,1.421207684670000027e-01,3.688483200000000073e-01,2.852405179379999822e-01
0.000000000000000000e+00,5.138339920949999695e-02,4.416666666669999963e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.140684173179999997e-02,1.344467744070000127e-04,1.242236047070000016e-02,5.343186588999999801e-05,4.027885430759999691e-02,4.619124956389999981e-02,5.007363564009999907e-02,2.416211896609999840e-02,8.619402988709999880e-01,1.882353006570000042e-01,4.592030515430000071e-01,5.007363564009999907e-02,5.436507999999999896e-01,2.837631116989999813e-01
0.000000000000000000e+00,5.138339920949999695e-02,5.124999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.330798367449999992e-02,6.348878270280000602e-05,8.695652553069999416e-03,4.541709133289999916e-05,3.692228154680000235e-02,4.943273889330000032e-02,4.123711361389999913e-02,2.026500264179999927e-02,9.085820941950000229e-01,1.611764746990000108e-01,4.554079838299999738e-01,4.639175223570000256e-02,5.873015999999999792e-01,3.578424570629999968e-01
0.000000000000000000e+00,5.138339920949999695e-02,5.291666666669999630e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.711026892860000037e-02,1.232428177190000125e-04,1.118012487079999943e-02,5.610340018350000024e-05,3.459850378309999724e-02,4.943273889330000032e-02,3.608247565480000169e-02,1.870615709409999966e-02,9.253731385640000529e-01,1.470588280759999866e-01,4.611005828379999838e-01,4.491899768100000162e-02,6.038360000000000394e-01,3.896954322769999868e-01
0.000000000000000000e+00,5.533596837939999680e-02,4.666666666670000185e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.520912630150000021e-02,1.195081991020000050e-04,9.937886587710000399e-03,8.549096556090000280e-05,3.175832608080000202e-02,4.376013001429999993e-02,3.534609804609999822e-02,1.636788842190000162e-02,9.067164211060000367e-01,1.564705928440000005e-01,4.648956539669999999e-01,3.976435905919999819e-02,6.116401999999999672e-01,3.677613670959999914e-01
0.000000000000000000e+00,5.928853754939999998e-02,4.416666666669999963e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.505703211270000522e-03,1.531199279960000130e-04,1.118012487079999943e-02,1.522806530309999881e-04,4.105344898689999855e-02,5.024311304899999747e-02,4.933726200779999654e-02,2.338269584150000011e-02,8.843283591489999873e-01,1.811764736400000020e-01,4.478178552350000063e-01,4.933726200779999654e-02,5.535714000000000468e-01,3.130084323330000196e-01
0.000000000000000000e+00,5.928853754939999998e-02,4.874999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.711026687530000159e-02,7.842726927319999656e-05,1.490683323560000086e-02,2.244136500129999896e-04,3.872966634330000241e-02,5.024311304899999747e-02,4.418262007229999816e-02,2.182385029390000036e-02,9.011194035180000173e-01,1.670588280760000044e-01,4.535104491190000142e-01,4.712812851889999766e-02,5.615079400000000387e-01,3.455570563040000209e-01
0.000000000000000000e+00,6.324110671940000317e-02,2.208333333330000092e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.942965491910000092e-02,1.374343664490000009e-03,3.726707246790000178e-02,1.025890615209999919e-03,1.316808793700000035e-01,1.280388948789999981e-01,1.664211990689999920e-01,9.820732351649999470e-02,7.667910485669999776e-01,3.294117615919999742e-01,3.282732555730000223e-01,1.664211990689999920e-01,4.410920400000000186e-01,2.163411666160000024e-01
0.000000000000000000e+00,6.719367588930000301e-02,5.291666666669999630e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.041825054980000151e-02,5.676640667349999638e-04,1.863353735200000069e-02,2.163987283040000049e-04,4.002065886970000014e-02,5.348460456629999804e-02,4.344624246360000164e-02,2.338269584150000011e-02,9.141791033870000360e-01,1.576470633079999906e-01,4.554079838299999738e-01,4.860088439910000002e-02,5.438711999999999991e-01,3.663242569590000053e-01
0.000000000000000000e+00,6.719367588930000301e-02,5.583333333329999482e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.330798778089999947e-02,1.867313947190000101e-05,1.366459517610000077e-02,2.698306548620000049e-04,2.736896599129999899e-02,4.051863703820000190e-02,2.650957270609999999e-02,1.558846459579999941e-02,9.160447781560000502e-01,1.341176521290000090e-01,4.914611177120000174e-01,3.681884928700000087e-02,6.005291000000000379e-01,4.152053278889999977e-01
0.000000000000000000e+00,7.114624505930000620e-02,1.833333333330000037e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.942967887349999923e-02,2.853259251820000099e-03,2.857143176570000123e-02,6.224813095509999913e-04,1.466563430410000035e-01,1.499189598859999861e-01,1.767304802890000137e-01,1.114575187390000055e-01,8.097014960330000122e-01,3.105882511140000135e-01,3.149905194309999823e-01,1.767304802890000137e-01,4.047908499999999798e-01,2.366695707010000038e-01
0.000000000000000000e+00,7.114624505930000620e-02,2.166666666669999908e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.372623490869999990e-02,1.587217903790000013e-03,4.720497247170000327e-02,2.233448603589999887e-03,1.458817504530000031e-01,1.434359914380000101e-01,1.840942630040000028e-01,1.075603996079999986e-01,7.705223930660000109e-01,3.494117626509999908e-01,2.922201097359999888e-01,1.840942630040000028e-01,4.472498300000000149e-01,2.211551263959999902e-01
