1.0,0.432835820896,0.437593984962,1.0,0.252336448598,0.351785714286,0.00966183574879,0.308550185874,0.0,0.0
1.0,0.283582089552,0.475187969925,0.801781737194,0.333333333333,0.521428571429,0.0772946859903,0.223048327138,0.0,0.0
1.0,0.220807726076,0.421052631579,0.790645879733,0.389408099688,0.567857142857,0.0628019323671,0.218401486989,0.0,0.0
1.0,0.285776997366,0.372932330827,0.821826280624,0.311526479751,0.5,0.0917874396135,0.259293680297,0.0,0.0
1.0,0.27524143986,0.381954887218,0.806236080178,0.295950155763,0.583928571429,0.0885668276973,0.245353159851,0.0,0.0
1.0,0.211150131694,0.30977443609,0.804008908686,0.414330218069,0.564285714286,0.10305958132,0.245353159851,0.0,0.509803921569
1.0,0.275680421422,0.386466165414,0.801781737194,0.264797507788,0.585714285714,0.0933977455717,0.254646840149,0.0,0.0
1.0,0.281387181738,0.363909774436,0.804008908686,0.236760124611,0.6125,0.0917874396135,0.261152416357,0.0,0.0
1.0,0.352502194908,0.497744360902,0.797327394209,0.336448598131,0.405357142857,0.0901771336554,0.266728624535,0.0,0.0
1.0,0.280948200176,0.341353383459,0.801781737194,0.333333333333,0.567857142857,0.0917874396135,0.276022304833,0.0,0.21568627451
1.0,0.200175592625,0.299248120301,0.770601336303,0.395638629283,0.605357142857,0.107890499195,0.247211895911,0.0,0.470588235294
1.0,0.284460052678,0.311278195489,0.815144766147,0.305295950156,0.571428571429,0.0966183574879,0.290892193309,0.0,0.0
1.0,0.208077260755,0.323308270677,0.763919821826,0.345794392523,0.619642857143,0.111111111111,0.243494423792,0.0,0.470588235294
1.0,0.277875329236,0.32030075188,0.792873051225,0.305295950156,0.607142857143,0.0869565217391,0.274163568773,0.0,0.333333333333
1.0,0.284460052678,0.282706766917,0.799554565702,0.317757009346,0.621428571429,0.0933977455717,0.28531598513,0.0,0.0
1.0,0.283582089552,0.312781954887,0.788418708241,0.292834890966,0.6125,0.0933977455717,0.275092936803,0.0,0.0
1.0,0.293678665496,0.293233082707,0.817371937639,0.271028037383,0.589285714286,0.0982286634461,0.303903345725,0.0,0.0
1.0,0.474539069359,0.545864661654,0.857461024499,0.18691588785,0.276785714286,0.024154589372,0.345724907063,0.0,0.0
