0.0,0.550561797753,0.154761904762,0.0,0.0,0.636363636364,0.216494845361,0.353535353535
0.0,0.0786516853933,0.285714285714,0.0,0.0,0.613636363636,0.329896907216,0.444444444444
0.0,0.629213483146,0.285714285714,0.0,0.0,0.556818181818,0.350515463918,0.464646464646
0.0,0.662921348315,0.392857142857,0.0,0.0,0.590909090909,0.432989690722,0.363636363636
0.0,0.258426966292,0.190476190476,0.0,0.0,0.625,0.226804123711,0.353535353535
0.0,0.752808988764,0.27380952381,0.0,0.0,0.409090909091,0.360824742268,0.464646464646
0.0,0.325842696629,0.142857142857,0.0,0.0,0.5,0.20618556701,0.343434343434
0.0,0.23595505618,0.214285714286,0.0,0.0,0.579545454545,0.257731958763,0.393939393939
0.0,0.224719101124,0.333333333333,0.0,0.0,0.522727272727,0.494845360825,0.575757575758
0.0,0.47191011236,0.285714285714,0.0,0.0,0.636363636364,0.154639175258,0.30303030303
0.0,0.47191011236,0.0952380952381,0.0,0.0,0.647727272727,0.247422680412,0.373737373737
0.0,0.280898876404,0.380952380952,0.0,0.0,0.5,0.144329896907,0.292929292929
0.0,0.438202247191,0.190476190476,0.0,0.0,0.522727272727,0.216494845361,0.353535353535
0.0,0.573033707865,0.404761904762,0.0,0.0,0.522727272727,0.298969072165,0.353535353535
0.0,0.247191011236,0.321428571429,0.0,0.0,0.545454545455,0.134020618557,0.282828282828
0.0,0.280898876404,0.285714285714,0.0,0.0,0.522727272727,0.422680412371,0.525252525253
0.0,0.38202247191,0.345238095238,0.0,0.0,0.431818181818,0.216494845361,0.353535353535
0.0,0.494382022472,0.130952380952,0.0,0.0,0.625,0.505154639175,0.585858585859
0.0,0.258426966292,0.285714285714,0.0,0.0,0.443181818182,0.257731958763,0.383838383838
0.0,0.460674157303,0.488095238095,0.0,0.0,0.443181818182,0.185567010309,0.323232323232
0.0,0.449438202247,0.345238095238,0.0,0.0,0.431818181818,0.19587628866,0.0
0.0,0.348314606742,0.0833333333333,0.0,0.0,0.829545454545,0.020618556701,0.141414141414
0.0,0.573033707865,0.452380952381,0.0,0.0,0.465909090909,0.319587628866,0.434343434343
