1.0,0.136430678466,0.15645092156,0.13567674113,0.0354255825012,0.22495561755,0.237570545552,0.407467532468,0.340904079383,0.449281800681,0.285714285714,0.187154402382,0.197245017585,0.295667194472,0.0383623801176,0.0630955963487,0.214838184409,0.285048181536,0.272623376623,0.482221754681,0.443172089041,0.555543844857,0.496063797158,0.398961534386,0.544104087696,0.663012295082,0.605132723868,0.695766362013,0.802387813915,0.674411525974,0.345584318739,0.0899182561308,0.247135475174,0.487661451223,0.777424483307,0.850363097065,0.849495967742,0.693308550186,0.594156181761,0.481973434535,0.286165577342,0.017371163868,0.365317470581,0.548312290647,0.375462041513,0.190071311026,0.190329590728,0.402216232405,0.193336698637,0.392727272727,0.231075697211,0.0271041369472,0.155844155844,0.43567251462,0.149659863946,0.417948717949,0.502840909091,0.185354691076,0.245179063361,0.0600461893764
1.0,0.323008849558,0.221603086155,0.272010512484,0.150023775559,0.283033223434,0.66675624832,0.574404761905,0.75545755237,0.483044572782,0.394537394537,0.65631646108,0.925556858148,0.969483230171,0.775910075281,0.745611395326,0.944636678201,1.0,0.883012987013,0.792131285504,0.766481164384,0.495362563238,0.391882220632,0.359648193282,0.376498309599,0.308401639344,0.251018834673,0.293098014497,0.255557842734,0.434151785714,0.15074038564,0.360326975477,0.28566614244,0.158248451118,0.22564917859,0.1107701749,0.413508064516,0.380931554778,0.0700842258501,0.15485979338,0.201851851852,0.152171395483,0.181171602224,0.209739757794,0.0882854705715,0.0278387273725,0.0959797174937,0.222222222222,0.20646138314,0.0739393939394,0.124501992032,0.108416547789,0.218181818182,0.111111111111,0.199546485261,0.479487179487,0.389204545455,0.105263157895,0.140495867769,0.0877598152425
1.0,0.18215339233,0.246892413202,0.356110381078,0.243699476938,0.23002789754,0.585326525128,0.64880952381,0.81940463065,0.817858729454,0.869583869584,0.856940309088,1.0,0.771556067367,0.52047024853,0.646805095797,0.688886627315,0.664179877733,0.745558441558,0.887334315169,0.852204623288,0.786467116358,0.66639402924,0.395252728621,0.349247003381,0.521618852459,0.164335279216,0.48208845467,0.84901193907,0.597808441558,0.841695962501,0.875204359673,0.52134351831,0.145437362176,0.264652888182,0.410043980771,0.298689516129,0.630330198994,0.662680669647,0.527514231499,0.501307189542,0.496467863347,0.275313591103,0.286266426179,0.300113733295,0.0241360394953,0.244114451286,0.222821203953,0.0656234225139,0.128484848485,0.0328685258964,0.319543509272,0.418181818182,0.248538011696,0.394557823129,0.615384615385,0.889204545455,0.368421052632,0.258953168044,0.166281755196
1.0,0.0626843657817,0.0707243891985,0.199737187911,0.0349500713267,0.03499873193,0.0714861596345,0.288149350649,0.269239250276,0.0774470605657,0.164593164593,0.0839359137955,0.257327080891,0.0,0.205011859338,0.170328016852,0.200386729086,0.0356439747176,0.198025974026,0.375131495897,0.354987157534,0.234928330523,0.354871690011,0.529087633782,0.471980329884,0.297131147541,0.486066747439,0.501628322303,0.230135858378,0.197443181818,0.313838286993,0.629754768392,0.77915075264,0.592565368056,0.348171701113,0.381507619924,0.295564516129,0.552919308988,0.876676718311,1.0,0.985838779956,0.66716850029,0.415104099315,0.412522545736,0.610605629798,0.501097092704,0.480804056501,0.471997604073,0.343765774861,0.356363636364,0.240039840637,0.16119828816,0.0805194805195,0.409356725146,0.179138321995,0.176923076923,0.133522727273,0.0938215102975,0.107438016529,0.256351039261
1.0,0.550884955752,0.282897556794,0.15308804205,0.0798858773181,0.132640121735,0.147003493684,0.318181818182,0.531863285557,0.51665926255,0.621478621479,0.547710194244,0.544548651817,0.586152295955,0.398267505414,0.451098405056,0.525544473845,0.720857942182,0.604467532468,0.161792552072,0.425941780822,0.383220910624,0.416419588999,0.547525696726,0.528634361233,0.299282786885,0.150236810221,0.684315579368,1.0,0.722199675325,0.437946095664,0.503651226158,0.567849921366,0.252441457524,0.0815050344462,0.176741331697,0.413407258065,0.465012027116,0.294686492669,0.259013282732,0.251960784314,0.187492762015,0.238846502004,0.108348363824,0.0983793005402,0.072408118486,0.0646504889533,0.0254567235699,0.116102978294,0.0557575757576,0.155378486056,0.0328102710414,0.127272727273,0.277777777778,0.235827664399,0.0282051282051,0.196022727273,0.102974828375,0.292011019284,0.203233256351
1.0,0.199852507375,0.191598799829,0.0860709592641,0.0275796481217,0.0803956378392,0.238645525396,0.316017316017,0.392061742007,0.300607137568,0.418418418418,0.382674039416,0.588218053927,0.886569742335,0.817263071053,1.0,1.0,0.949020826857,0.898701298701,0.709025878393,0.477953767123,0.164629005059,0.385032205296,0.564480237364,0.269746952157,0.184733606557,0.535411388919,0.515600378191,0.356731165089,0.331473214286,0.474485991265,0.555640326975,0.491350258369,0.296335188491,0.210492845787,0.121100542089,0.279838709677,0.377870107151,0.392534054279,0.38825637782,0.346296296296,0.271800810654,0.0934954092849,0.159494975522,0.169462610179,0.149341744377,0.112821441507,0.147948487571,0.133266027259,0.0981818181818,0.103585657371,0.0527817403709,0.0233766233766,0.0818713450292,0.015873015873,0.217948717949,0.153409090909,0.0549199084668,0.137741046832,0.129330254042
1.0,0.222713864307,0.407201028718,0.429040735874,0.320970042796,0.407557697185,0.432141897339,0.188852813853,0.296802646086,0.297349326225,0.4862004862,0.212250106338,0.0618405627198,0.0473585720455,0.358770753841,0.540475473969,0.537146346428,0.497461402963,0.403844155844,0.160950978329,0.3828125,0.760012647555,0.972906655761,0.935360813818,0.545026124373,0.515163934426,0.650402026655,0.549637566971,0.529538904899,0.206270292208,0.163630552892,0.580817438692,0.664906762525,0.261262207288,0.17604663487,0.280863250486,0.512399193548,0.634375683359,0.405531870646,0.538477756694,0.655337690632,0.539316734221,0.253071253071,0.225328523576,0.185385271538,0.0818705430609,0.203549438609,0.313566936208,0.255931347804,0.192727272727,0.19422310757,0.275320970043,0.631168831169,0.353801169591,0.145124716553,0.34358974359,0.252840909091,0.320366132723,0.0964187327824,0.224018475751
1.0,0.371681415929,0.2323189027,0.271681997372,0.0620542082739,0.276692873447,0.220370868046,0.268939393939,0.123042998897,0.205834443951,0.389675389675,0.356302282717,0.417643610785,0.355980998992,0.36382386305,0.561239843515,0.42886220232,0.235001554243,0.0856103896104,0.650326109825,0.936001712329,0.77150084317,0.524792965954,0.661862880153,0.915377522795,0.755430327869,0.803943165547,0.88150015758,0.597673939893,0.286424512987,0.0521998508576,0.0911171662125,0.0247135475174,0.0538695789142,0.402119766826,0.352153012171,0.0977822580645,0.171003717472,0.368826037226,0.412924309509,0.264596949891,0.0916039374638,0.242984611406,0.185132697758,0.30508956497,0.323642347778,0.203730532416,0.0760706798443,0.143866733973,0.215757575758,0.0517928286853,0.104136947218,0.298701298701,0.102339181287,0.260770975057,0.238461538462,0.232954545455,0.100686498856,0.129476584022,0.108545034642
1.0,0.153392330383,0.158165452207,0.154073587385,0.0991440798859,0.147096119706,0.131416285945,0.194805194805,0.00948180815877,0.0901821412705,0.196482196482,0.122926414292,0.207796014068,0.525262703325,0.34288955347,0.168723041428,0.0991247710157,0.0,0.355428571429,0.726593730276,0.991973458904,0.97913153457,0.886514671302,0.651584189891,0.414609158898,0.321106557377,0.709879942725,0.959134362853,0.727562783038,0.478084415584,0.104506232023,0.275204359673,0.414738261065,0.282789037068,0.327821939587,0.325764549453,0.212298387097,0.230920621037,0.24363106998,0.137992831541,0.291394335512,0.254545454545,0.274279063753,0.141587219789,0.140034119989,0.174300603401,0.264215863817,0.348607367475,0.39222614841,0.532121212121,0.0607569721116,0.195435092725,0.319480519481,0.394736842105,0.1179138322,0.115384615385,0.176136363636,0.205949656751,0.159779614325,0.0369515011547
1.0,0.1098820059,0.0715816545221,0.109067017083,0.00285306704708,0.0304336799391,0.152915882827,0.276785714286,0.141565600882,0.131349030061,0.019734019734,0.0725932227421,0.120164126612,0.155750683748,0.0636279261627,0.0167519309861,0.0988194585793,0.256657341208,0.297038961039,0.288659793814,0.393514554795,0.585581787521,0.75994274614,0.915545194447,0.971211965987,0.91875,0.729595770459,0.820254228385,0.887505146151,0.726968344156,0.669329924363,0.582779291553,0.508986744552,0.275543421191,0.00996290408055,0.00214789812826,0.103629032258,0.135906407173,0.102734740564,0.0342610162345,0.0364923747277,0.0301100173712,0.206517522307,0.17830456068,0.0528859823713,0.0943499725727,0.157008330315,0.153638814016,0.0464411913175,0.24,0.117529880478,0.11697574893,0.566233766234,0.494152046784,0.176870748299,0.164102564103,0.0823863636364,0.0732265446224,0.151515151515,0.0785219399538
